userId,movieId,rating,title
18628,1407,4.0,Scream
146216,1663,4.0,Stripes
18580,6711,3.5,Lost in Translation
19912,903,3.0,Vertigo
94661,293,4.5,Léon: The Professional (a.k.a. The Professional) (Léon)
144248,4718,3.0,American Pie 2
101671,4720,4.0,Others
23259,74789,2.0,Alice in Wonderland
124059,2406,4.0,Romancing the Stone
15580,2278,3.5,Ronin
159816,5015,4.5,Monster's Ball
27171,49396,3.0,Tenacious D in The Pick of Destiny
31045,1036,5.0,Die Hard
120783,40815,3.5,Harry Potter and the Goblet of Fire
46110,55282,1.5,30 Days of Night
1920,288,3.5,Natural Born Killers
66401,7373,3.0,Hellboy
8472,784,3.5,Cable Guy
101724,1235,5.0,Harold and Maude
128290,3635,3.5,Spy Who Loved Me
21002,3418,3.5,Thelma & Louise
47166,8949,4.0,Sideways
104842,4265,2.5,Driven
26988,7147,3.0,Big Fish
140606,3893,4.0,Nurse Betty
14179,5014,4.0,I Am Sam
147756,59615,3.0,Indiana Jones and the Kingdom of the Crystal Skull
66214,2929,4.0,Reds
58815,784,3.5,Cable Guy
115211,2671,1.0,Notting Hill
79180,648,4.0,Mission: Impossible
86770,6874,3.5,Kill Bill: Vol. 1
104788,348,3.0,Bullets Over Broadway
142781,81229,3.5,Red
11144,4388,2.0,Scary Movie 2
20585,6157,0.5,Daredevil
157085,123,5.0,Chungking Express (Chung Hing sam lam)
27751,1097,3.0,E.T. the Extra-Terrestrial
157814,2529,3.0,Planet of the Apes
136330,1721,3.5,Titanic
105903,76077,3.0,Hot Tub Time Machine
83814,3564,1.5,Flintstones in Viva Rock Vegas
147263,7347,3.5,Secret Window
150075,8957,2.5,Saw
79666,339,2.5,While You Were Sleeping
109002,5952,4.5,Lord of the Rings: The Two Towers
135896,4351,1.0,Point Break
30643,32019,1.0,Be Cool
78203,2468,4.0,Jumpin' Jack Flash
58139,1991,2.5,Child's Play
35479,196,2.0,Species
158028,497,4.0,Much Ado About Nothing
6532,1464,3.0,Lost Highway
111482,848,3.5,Spitfire Grill
130621,6867,4.0,Station Agent
63771,2312,3.0,Children of a Lesser God
95133,5110,3.0,Super Troopers
139024,27808,3.0,Spanglish
105912,6266,1.5,What a Girl Wants
140748,2141,3.5,"American Tail, An"
140742,64983,4.0,Valkyrie
143626,74458,3.5,Shutter Island
114666,307,4.0,Three Colors: Blue (Trois couleurs: Bleu)
46806,2724,2.0,Runaway Bride
4246,7293,3.0,50 First Dates
125014,3418,3.0,Thelma & Louise
121043,674,2.5,Barbarella
107379,6333,4.0,X2: X-Men United
41666,4734,4.0,Jay and Silent Bob Strike Back
76334,1288,3.0,This Is Spinal Tap
96911,2005,2.5,Goonies
101084,1097,1.0,E.T. the Extra-Terrestrial
72315,1464,3.5,Lost Highway
2982,3535,4.0,American Psycho
39896,73023,3.0,Crazy Heart
18093,68954,4.5,Up
139466,1240,3.5,Terminator
51279,3707,2.5,9 1/2 Weeks (Nine 1/2 Weeks)
76710,3307,5.0,City Lights
76019,2,3.5,Jumanji
70294,1084,3.5,Bonnie and Clyde
112598,1287,3.5,Ben-Hur
108778,50601,2.5,Bridge to Terabithia
40333,2384,4.0,Babe: Pig in the City
50269,34405,4.0,Serenity
85844,68237,2.5,Moon
23462,2279,3.0,Urban Legend
6536,912,5.0,Casablanca
81403,66097,3.0,Coraline
111026,673,2.0,Space Jam
81823,3185,4.0,Snow Falling on Cedars
45165,1967,3.5,Labyrinth
42778,5945,3.0,About Schmidt
64866,8873,2.5,"Motorcycle Diaries, The (Diarios de motocicleta)"
35149,1177,3.0,Enchanted April
149412,31221,3.5,Elektra
90061,1554,2.0,Pillow Book
135493,708,3.0,Truth About Cats & Dogs
82852,2701,1.5,Wild Wild West
34365,2011,4.0,Back to the Future Part II
10633,8228,3.0,"Maltese Falcon, The (a.k.a. Dangerous Female)"
15044,2371,3.5,Fletch
103225,2289,5.0,Player
6962,4340,1.0,Animal
31720,49286,2.0,Holiday
159734,3882,3.5,Bring It On
144992,8949,3.5,Sideways
27814,46976,3.5,Stranger than Fiction
151009,3448,2.5,"Good Morning, Vietnam"
116974,26662,4.0,Kiki's Delivery Service (Majo no takkyûbin)
1831,168492,4.0,Call Me by Your Name
107681,647,5.0,Courage Under Fire
18093,74789,3.5,Alice in Wonderland
37438,109487,2.5,Interstellar
131116,2020,4.5,Dangerous Liaisons
146836,2096,3.0,Sleeping Beauty
15727,5574,3.0,Transporter
22522,1240,4.5,Terminator
53686,51080,4.0,Breach
116937,116823,4.0,The Hunger Games: Mockingjay - Part 1
74130,68157,5.0,Inglourious Basterds
10529,4963,3.5,Ocean's Eleven
50767,3421,3.0,Animal House
110418,32587,2.0,Sin City
36889,1754,3.0,Fallen
18205,4036,4.0,Shadow of the Vampire
13411,44665,3.5,Lucky Number Slevin
65791,4799,4.0,"It's a Mad, Mad, Mad, Mad World"
160844,3686,2.0,Flatliners
92003,2643,3.0,Superman IV: The Quest for Peace
85805,3930,3.0,Creature from the Black Lagoon
17474,3969,1.0,Pay It Forward
32349,193,4.0,Showgirls
74323,611,4.0,Hellraiser: Bloodline
81509,1783,3.0,Palmetto
161544,6303,2.5,Andromeda Strain
21923,118900,3.0,Wild
34274,6975,1.0,Funny Games
128679,509,3.5,Piano
29638,4023,0.5,Family Man
132131,2671,3.0,Notting Hill
23529,55577,1.0,Saw IV
92001,3147,4.0,Green Mile
68169,1464,2.0,Lost Highway
107945,3863,2.0,Cell
60069,3439,3.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
79677,1120,5.0,People vs. Larry Flynt
43102,5266,3.0,Panic Room
59816,5995,3.5,Pianist
91978,73017,4.0,Sherlock Holmes
128302,5445,4.0,Minority Report
7490,4727,3.0,Captain Corelli's Mandolin
103590,3717,2.5,Gone in 60 Seconds
24227,4027,4.0,"O Brother, Where Art Thou?"
109003,550,2.0,Threesome
116189,593,4.0,Silence of the Lambs
151072,1189,4.5,Thin Blue Line
54352,7361,4.5,Eternal Sunshine of the Spotless Mind
52917,7360,4.0,Dawn of the Dead
133787,36276,4.0,Hidden (a.k.a. Cache) (Caché)
62463,2423,3.5,Christmas Vacation (National Lampoon's Christmas Vacation)
9539,3770,4.0,Dreamscape
149890,1923,2.0,There's Something About Mary
47881,7386,3.5,Ten Commandments
34692,27660,3.0,Animatrix
120920,4308,4.0,Moulin Rouge
94686,4351,5.0,Point Break
160897,110501,3.5,The Raid 2: Berandal
113626,1873,3.0,"Misérables, Les"
20943,346,3.5,Backbeat
136759,106100,4.0,Dallas Buyers Club
149015,158,2.5,Casper
29772,40583,3.5,Syriana
105679,55830,4.0,Be Kind Rewind
49925,541,2.5,Blade Runner
16222,2469,2.0,Peggy Sue Got Married
112307,6942,4.5,Love Actually
34636,3160,4.0,Magnolia
128192,733,3.0,Rock
147952,2124,2.0,Addams Family
3403,2502,3.0,Office Space
75080,33004,3.5,Hitchhiker's Guide to the Galaxy
101560,3052,4.0,Dogma
127746,3020,4.0,Falling Down
51200,1895,2.0,Can't Hardly Wait
80446,953,4.0,It's a Wonderful Life
145672,85367,3.5,Just Go with It
98726,1374,4.0,Star Trek II: The Wrath of Khan
82994,8622,4.0,Fahrenheit 9/11
49000,177615,4.0,Lady Bird
160772,2329,3.5,American History X
89464,1094,4.0,Crying Game
19886,1544,3.5,Lost World: Jurassic Park
98726,69640,3.5,Public Enemies
115462,5378,3.5,Star Wars: Episode II - Attack of the Clones
65427,4306,3.5,Shrek
124601,2890,5.0,Three Kings
130333,64614,3.5,Gran Torino
14201,4545,2.0,Short Circuit
118647,2231,4.0,Rounders
124974,2412,2.0,Rocky V
80587,4866,4.0,Last Castle
125773,1289,4.0,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance)
90243,292,2.0,Outbreak
151214,3984,2.0,Diamonds Are Forever
9205,3160,3.0,Magnolia
41686,714,3.5,Dead Man
2032,953,4.5,It's a Wonderful Life
102011,5989,4.0,Catch Me If You Can
149389,1061,3.0,Sleepers
128472,2959,5.0,Fight Club
114323,6062,3.0,Lost in La Mancha
62928,144,4.0,Brothers McMullen
91776,5463,2.5,Reign of Fire
80749,361,3.0,It Could Happen to You
85844,4995,4.0,"Beautiful Mind, A"
141388,1204,5.0,Lawrence of Arabia
93615,77866,3.0,Robin Hood
78066,7458,4.0,Troy
157727,2042,2.0,D2: The Mighty Ducks
106897,2671,1.0,Notting Hill
67799,1779,3.0,Sphere
160024,59315,2.0,Iron Man
58005,5540,3.5,Clash of the Titans
70597,902,4.0,Breakfast at Tiffany's
90691,4571,4.0,Bill & Ted's Excellent Adventure
54792,2144,0.5,Sixteen Candles
141468,3615,2.0,Dinosaur
73601,3745,3.5,Titan A.E.
48832,2803,2.5,Pelican Brief
137969,5902,4.0,Adaptation
135176,2409,2.5,Rocky II
61046,3255,2.0,"League of Their Own, A"
154084,1673,3.0,Boogie Nights
129440,724,5.0,Craft
135059,1027,2.0,Robin Hood: Prince of Thieves
125400,5991,4.5,Chicago
39060,71535,5.0,Zombieland
144921,3037,4.0,Little Big Man
135746,4799,2.0,"It's a Mad, Mad, Mad, Mad World"
140838,555,1.0,True Romance
140721,5459,1.5,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2)
140031,2353,3.0,Enemy of the State
111038,590,3.5,Dances with Wolves
82463,473,4.0,In the Army Now
11342,3471,3.0,Close Encounters of the Third Kind
138377,3688,3.0,Porky's
95055,69644,2.5,Ice Age: Dawn of the Dinosaurs
147610,1777,3.5,Wedding Singer
15204,72226,5.0,Fantastic Mr. Fox
90067,3420,3.0,...And Justice for All
72222,40583,4.0,Syriana
37448,8464,3.0,Super Size Me
150005,1885,3.0,Opposite of Sex
19936,4011,3.0,Snatch
37636,2953,2.0,Home Alone 2: Lost in New York
106582,750,3.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
43217,3270,2.0,Cutting Edge
28990,3044,5.0,Dead Again
108607,6155,2.5,How to Lose a Guy in 10 Days
26223,367,4.0,Mask
17200,3354,3.0,Mission to Mars
120166,714,3.5,Dead Man
61594,3081,4.0,Sleepy Hollow
42702,2541,1.5,Cruel Intentions
121785,3889,2.0,Highlander: Endgame (Highlander IV)
97042,5060,2.5,M*A*S*H (a.k.a. MASH)
137198,1719,3.5,Sweet Hereafter
50395,2826,3.0,13th Warrior
88102,3525,2.5,Bachelor Party
110971,2133,4.0,Adventures in Babysitting
97180,3551,4.0,Marathon Man
111061,5853,2.5,Scanners
61376,158238,5.0,The Nice Guys
150005,1214,4.0,Alien
98491,2764,3.0,Thomas Crown Affair
44782,3148,4.0,Cider House Rules
158119,5378,2.0,Star Wars: Episode II - Attack of the Clones
57762,356,3.0,Forrest Gump
2003,3111,3.5,Places in the Heart
137940,6385,4.0,Whale Rider
35811,1222,3.5,Full Metal Jacket
120709,65682,5.0,Underworld: Rise of the Lycans
55073,64983,3.0,Valkyrie
56261,1287,4.0,Ben-Hur
5470,3147,3.5,Green Mile
20593,4022,2.5,Cast Away
8476,48877,5.0,Saw III
65981,68157,4.5,Inglourious Basterds
154663,1569,3.0,My Best Friend's Wedding
142864,448,3.5,Fearless
153735,94864,2.5,Prometheus
78849,23,2.5,Assassins
158109,70183,4.0,Ugly Truth
48995,59900,3.5,You Don't Mess with the Zohan
76453,4121,3.0,Innerspace
82916,91658,3.5,Girl with the Dragon Tattoo
14583,47518,3.5,Accepted
113150,72720,3.0,"Single Man, A"
90761,1219,3.0,Psycho
124601,1345,2.0,Carrie
154485,3646,2.0,Big Momma's House
38928,82459,4.0,True Grit
32778,8644,3.0,"I, Robot"
144553,51662,2.5,300
30769,2501,3.5,October Sky
9205,1131,3.0,Jean de Florette
53326,5902,4.5,Adaptation
18306,2369,3.0,Desperately Seeking Susan
3062,423,3.0,Blown Away
87932,1230,4.0,Annie Hall
67173,2010,3.0,Metropolis
120154,6765,1.0,Under the Tuscan Sun
54565,733,4.0,Rock
109671,357,3.0,Four Weddings and a Funeral
162286,79695,3.0,Expendables
55828,3740,3.5,Big Trouble in Little China
101002,1994,3.0,Poltergeist
56440,6639,4.5,Wait Until Dark
73238,53460,3.0,Surf's Up
60634,7,1.0,Sabrina
41404,53519,3.0,Death Proof
27477,1586,2.0,G.I. Jane
98227,1172,3.0,Cinema Paradiso (Nuovo cinema Paradiso)
141353,2803,4.0,Pelican Brief
90128,42011,3.5,Fun with Dick and Jane
162047,2810,4.0,Perfect Blue
152224,1580,3.5,Men in Black (a.k.a. MIB)
136142,2580,3.5,Go
122011,3011,3.0,"They Shoot Horses, Don't They?"
43307,1241,3.0,Dead Alive (Braindead)
45175,63,4.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
159195,1235,5.0,Harold and Maude
7581,2119,3.5,Maximum Overdrive
117114,1777,3.0,Wedding Singer
27823,1594,1.0,In the Company of Men
10529,4210,3.5,Manhunter
74323,718,4.0,"Visitors, The (Visiteurs, Les)"
98680,4378,5.0,Sexy Beast
38627,1032,4.0,Alice in Wonderland
11747,3198,3.5,Papillon
162445,1284,4.0,Big Sleep
51061,1270,3.0,Back to the Future
128243,3753,2.5,Patriot
41402,2119,1.5,Maximum Overdrive
85757,741,4.5,Ghost in the Shell (Kôkaku kidôtai)
105903,3527,2.0,Predator
127311,1266,4.5,Unforgiven
8575,130520,3.0,Home
144714,89745,4.0,Avengers
154561,2076,2.0,Blue Velvet
126970,54503,0.5,Superbad
71714,319,3.0,Shallow Grave
20585,5009,3.0,Ali
3623,1694,4.0,Apostle
119427,3247,2.0,Sister Act
154785,5618,2.0,Spirited Away (Sen to Chihiro no kamikakushi)
23535,165549,5.0,Manchester by the Sea
58451,2717,2.0,Ghostbusters II
50601,5219,2.5,Resident Evil
92001,68237,4.0,Moon
131698,1603,2.5,Mimic
105753,1127,3.5,Abyss
99450,2174,3.0,Beetlejuice
46342,40278,0.5,Jarhead
32579,188,4.0,Prophecy
106730,27904,3.5,"Scanner Darkly, A"
24692,1945,4.0,On the Waterfront
149329,3037,3.5,Little Big Man
27787,32587,4.0,Sin City
128110,8977,2.0,Alexander
46053,1704,2.0,Good Will Hunting
63875,2194,5.0,Untouchables
61585,1084,4.0,Bonnie and Clyde
140664,1983,4.0,Halloween II
133514,52,5.0,Mighty Aphrodite
149756,109487,5.0,Interstellar
111610,106766,4.0,Inside Llewyn Davis
131822,2997,3.0,Being John Malkovich
38133,7981,5.0,Infernal Affairs (Mou gaan dou)
25945,84374,4.0,No Strings Attached
106402,249,4.5,Immortal Beloved
140913,5,1.0,Father of the Bride Part II
80077,780,4.5,Independence Day (a.k.a. ID4)
112824,183611,2.5,Game Night
67157,5021,4.0,Murder by Death
114646,119155,3.5,Night at the Museum: Secret of the Tomb
20179,54997,3.0,3:10 to Yuma
139172,924,5.0,2001: A Space Odyssey
5114,1997,4.0,Exorcist
157848,5377,4.0,About a Boy
50587,1292,4.0,Being There
80914,2921,4.0,High Plains Drifter
81896,6664,3.5,Commando
57418,2401,3.0,Pale Rider
58033,2311,5.0,2010: The Year We Make Contact
10995,5065,3.0,Mothman Prophecies
67799,3040,3.0,Meatballs
89918,52281,4.0,Grindhouse
81068,3062,5.0,Longest Day
153048,2094,4.5,Rocketeer
63771,22,3.0,Copycat
88107,296,5.0,Pulp Fiction
69957,724,2.0,Craft
3624,2804,4.0,"Christmas Story, A"
155791,3701,4.0,Alien Nation
80571,86,3.0,White Squall
6285,1998,1.0,Exorcist II: The Heretic
144835,3635,3.0,Spy Who Loved Me
141603,4019,4.5,Finding Forrester
29803,67997,2.5,In the Loop
122853,1161,4.0,"Tin Drum, The (Blechtrommel, Die)"
21861,2716,4.0,Ghostbusters (a.k.a. Ghost Busters)
151683,166461,3.5,Moana
105898,79357,4.0,Mr. Nobody
76611,64575,4.5,Doubt
85675,7,2.0,Sabrina
159828,64839,3.5,Wrestler
80948,8784,3.0,Garden State
17474,6266,4.0,What a Girl Wants
16328,6539,3.0,Pirates of the Caribbean: The Curse of the Black Pearl
106899,2700,2.0,"South Park: Bigger, Longer and Uncut"
5126,2143,3.0,Legend
15830,158783,4.0,The Handmaiden
37287,31221,2.0,Elektra
51461,3882,2.5,Bring It On
125436,904,5.0,Rear Window
96495,2130,3.0,Atlantic City
58143,1909,3.0,X-Files: Fight the Future
541,3702,3.5,Mad Max
45870,1479,2.5,Saint
133830,2728,4.0,Spartacus
93913,3498,4.0,Midnight Express
107771,68358,4.0,Star Trek
150468,139385,5.0,The Revenant
1894,1921,4.0,Pi
86759,4361,4.0,Tootsie
154084,5785,3.0,Jackass: The Movie
36240,858,3.0,Godfather
118972,6373,3.0,Bruce Almighty
70401,56367,4.5,Juno
102320,2549,3.0,Wing Commander
140780,2124,3.5,Addams Family
96765,1204,4.0,Lawrence of Arabia
541,6539,5.0,Pirates of the Caribbean: The Curse of the Black Pearl
56046,73017,5.0,Sherlock Holmes
69030,1407,4.0,Scream
54843,106489,3.0,Hobbit: The Desolation of Smaug
86042,2993,2.5,Thunderball
124656,86911,3.5,Hangover Part II
140659,91658,4.5,Girl with the Dragon Tattoo
64816,3510,3.0,Frequency
114157,4638,2.5,Jurassic Park III
77900,1266,5.0,Unforgiven
95886,3624,4.0,Shanghai Noon
143987,6188,3.5,Old School
60567,37380,3.0,Doom
107521,36,4.0,Dead Man Walking
23669,4247,1.5,Joe Dirt
70165,6333,4.5,X2: X-Men United
128577,1747,4.0,Wag the Dog
9742,47640,3.0,Beerfest
27425,8644,4.5,"I, Robot"
106753,4973,4.0,"Amelie (Fabuleux destin d'Amélie Poulain, Le)"
62663,51662,4.5,300
129892,2021,0.5,Dune
17086,7001,4.0,Invasion of the Body Snatchers
37962,1350,3.5,Omen
37287,4993,5.0,Lord of the Rings: The Fellowship of the Ring
70558,1747,3.0,Wag the Dog
155528,3176,3.0,Talented Mr. Ripley
135678,1615,2.0,Edge
149389,4306,5.0,Shrek
121029,256,1.0,Junior
78273,51540,3.0,Zodiac
29749,948,4.5,Giant
66268,6338,2.0,Daddy Day Care
68275,2485,3.5,She's All That
39750,2542,4.5,"Lock, Stock & Two Smoking Barrels"
4060,3745,4.0,Titan A.E.
69291,61248,3.0,Death Race
21923,51935,2.5,Shooter
25857,6708,4.0,Matchstick Men
116260,589,3.0,Terminator 2: Judgment Day
40333,3868,4.0,Naked Gun: From the Files of Police Squad!
87116,590,5.0,Dances with Wolves
117232,2096,4.0,Sleeping Beauty
62383,79132,4.5,Inception
45161,161582,4.0,Hell or High Water
18057,8014,4.0,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)"
76662,647,3.5,Courage Under Fire
25570,56367,3.5,Juno
35874,2712,2.0,Eyes Wide Shut
86149,2572,3.5,10 Things I Hate About You
70051,63876,4.5,Milk
7784,3476,4.5,Jacob's Ladder
90123,4306,4.0,Shrek
52419,5881,4.5,Solaris
70467,52245,3.5,Blades of Glory
78849,6645,3.0,THX 1138
38528,1206,3.0,"Clockwork Orange, A"
76824,47610,3.5,Illusionist
35437,8958,3.5,Ray
72445,112175,3.5,How to Train Your Dragon 2
4828,3418,4.5,Thelma & Louise
48071,1681,3.0,Mortal Kombat: Annihilation
132976,32596,0.5,Sahara
47371,1019,3.0,"20,000 Leagues Under the Sea"
152653,2083,1.5,Muppet Christmas Carol
95985,53972,2.0,Live Free or Die Hard
150005,6975,3.5,Funny Games
6752,707,3.0,Mulholland Falls
100260,1266,4.0,Unforgiven
4741,8907,4.0,Shark Tale
18751,4148,0.5,Hannibal
89538,7116,4.0,Diabolique (Les diaboliques)
120793,7438,4.5,Kill Bill: Vol. 2
87772,1702,2.0,Flubber
89273,4370,3.0,A.I. Artificial Intelligence
139105,1721,3.5,Titanic
132651,1281,4.5,Great Dictator
13410,8807,3.5,Harold and Kumar Go to White Castle
26802,2159,3.5,Henry: Portrait of a Serial Killer
20055,8977,2.5,Alexander
62520,2541,3.5,Cruel Intentions
107090,7143,1.5,Last Samurai
73875,2858,4.0,American Beauty
71547,1061,5.0,Sleepers
148146,5419,1.0,Scooby-Doo
17032,6213,3.0,Tears of the Sun
28522,2501,4.0,October Sky
137652,189203,4.0,Upgrade
80974,450,4.0,With Honors
149015,3512,3.5,Return to Me
75082,540,2.0,Sliver
22620,99112,2.5,Jack Reacher
38643,130520,3.5,Home
2345,6377,5.0,Finding Nemo
93096,81537,3.0,Due Date
104694,1370,2.0,Die Hard 2
141938,2301,2.0,History of the World: Part I
91163,778,4.0,Trainspotting
10746,1136,4.0,Monty Python and the Holy Grail
84533,2411,0.5,Rocky IV
5153,1198,5.0,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)
119904,3420,4.0,...And Justice for All
56261,68157,4.0,Inglourious Basterds
11104,2672,3.0,Thirteenth Floor
19912,4220,4.0,Longest Yard
120513,59369,4.5,Taken
116455,74789,2.0,Alice in Wonderland
30111,112290,4.0,Boyhood
138377,293,4.0,Léon: The Professional (a.k.a. The Professional) (Léon)
46984,57528,4.0,Rambo (Rambo 4)
154487,296,5.0,Pulp Fiction
84146,3201,2.5,Five Easy Pieces
49867,2340,0.5,Meet Joe Black
158655,2184,3.0,Trouble with Harry
49078,1378,3.5,Young Guns
69608,39,3.0,Clueless
127045,784,0.5,Cable Guy
78842,420,4.0,Beverly Hills Cop III
9809,3785,3.0,Scary Movie
22804,3994,2.5,Unbreakable
134914,1266,4.0,Unforgiven
42746,56757,3.5,Sweeney Todd: The Demon Barber of Fleet Street
54624,2155,4.0,Slums of Beverly Hills
148790,2531,2.0,Battle for the Planet of the Apes
15727,2870,3.0,Barefoot in the Park
86844,3421,3.0,Animal House
103917,2942,2.5,Flashdance
9809,2118,3.0,Dead Zone
103092,1285,3.5,Heathers
860,1088,1.0,Dirty Dancing
29591,908,4.5,North by Northwest
159639,2710,3.5,Blair Witch Project
18484,3421,4.5,Animal House
155711,1227,5.0,Once Upon a Time in America
81896,6333,2.5,X2: X-Men United
55704,1210,3.5,Star Wars: Episode VI - Return of the Jedi
17836,1967,3.0,Labyrinth
20917,78469,3.5,A-Team
128864,62081,2.5,Eagle Eye
118678,96829,5.0,"Hunt, The (Jagten)"
113822,2728,3.5,Spartacus
80446,56805,3.0,Walk Hard: The Dewey Cox Story
56096,27706,2.0,Lemony Snicket's A Series of Unfortunate Events
92760,1884,3.5,Fear and Loathing in Las Vegas
12473,7164,4.5,Peter Pan
89115,2,4.5,Jumanji
125711,112556,3.0,Gone Girl
67024,7022,4.5,Battle Royale (Batoru rowaiaru)
85613,53464,3.0,Fantastic Four: Rise of the Silver Surfer
102121,135133,4.0,The Hunger Games: Mockingjay - Part 2
31987,3483,4.0,Road to El Dorado
127311,1954,4.5,Rocky
51238,3551,5.0,Marathon Man
81125,3489,3.0,Hook
78843,6461,4.5,Unforgiven
133993,5283,1.0,National Lampoon's Van Wilder
33374,6,4.5,Heat
55148,36519,1.0,Transporter 2
50587,2401,4.0,Pale Rider
31628,2617,3.0,Mummy
131421,1409,3.0,Michael
60305,2617,4.0,Mummy
12591,187593,3.5,Deadpool 2
96911,2297,3.5,What Dreams May Come
149897,1346,3.0,Cat People
35194,454,3.0,Firm
90243,4488,3.0,Colors
18867,119145,4.0,Kingsman: The Secret Service
37438,1208,3.0,Apocalypse Now
15753,55363,3.5,Assassination of Jesse James by the Coward Robert Ford
67883,2427,2.0,Thin Red Line
68207,2692,4.0,Run Lola Run (Lola rennt)
100049,1295,4.0,Unbearable Lightness of Being
19094,2770,4.0,Bowfinger
141164,59725,3.0,Sex and the City
30269,2622,2.0,William Shakespeare's A Midsummer Night's Dream
25704,3053,1.0,Messenger: The Story of Joan of Arc
67024,3363,4.0,American Graffiti
99815,64957,2.0,Curious Case of Benjamin Button
57775,6541,3.0,"League of Extraordinary Gentlemen, The (a.k.a. LXG)"
30879,3752,2.0,"Me, Myself & Irene"
143049,43871,3.0,Firewall
147810,3671,3.0,Blazing Saddles
146010,16,5.0,Casino
59418,1982,1.0,Halloween
112203,95510,5.0,Amazing Spider-Man
151868,5810,3.0,8 Mile
129071,2987,3.5,Who Framed Roger Rabbit?
71624,2124,5.0,Addams Family
30417,1227,3.5,Once Upon a Time in America
21727,1918,3.0,Lethal Weapon 4
134329,2409,4.5,Rocky II
32290,5329,3.5,Salton Sea
160951,4022,3.0,Cast Away
18565,5418,4.0,Bourne Identity
106108,8014,3.0,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)"
138804,7460,3.5,Coffee and Cigarettes
93615,106489,4.0,Hobbit: The Desolation of Smaug
116014,1380,4.0,Grease
84658,7366,0.5,Jersey Girl
73904,59022,3.5,Harold & Kumar Escape from Guantanamo Bay
127706,3250,4.0,Alive
117524,7163,3.0,Paycheck
122609,2797,3.5,Big
42428,1333,3.0,Birds
13438,5945,4.5,About Schmidt
31567,2693,3.0,Trekkies
140641,1584,4.0,Contact
40777,68237,3.0,Moon
75822,1234,2.5,Sting
154487,3036,3.0,"Quest for Fire (Guerre du feu, La)"
156184,6586,2.5,American Wedding (American Pie 3)
162484,2022,3.5,Last Temptation of Christ
50188,482,3.0,Killing Zoe
120901,1884,4.0,Fear and Loathing in Las Vegas
67966,1645,4.0,The Devil's Advocate
90128,7387,4.5,Dawn of the Dead
33678,4902,3.5,"Devil's Backbone, The (Espinazo del diablo, El)"
129769,2611,3.0,Winslow Boy
53384,6218,4.0,Bend It Like Beckham
38353,8641,4.5,Anchorman: The Legend of Ron Burgundy
150168,1393,4.0,Jerry Maguire
73824,111781,4.0,Mission: Impossible - Rogue Nation
68021,33615,2.0,Madagascar
123579,1997,3.0,Exorcist
120065,3556,0.5,Virgin Suicides
65376,293,4.0,Léon: The Professional (a.k.a. The Professional) (Léon)
5714,44555,4.5,"Lives of Others, The (Das leben der Anderen)"
151449,45499,4.0,X-Men: The Last Stand
52705,3052,3.0,Dogma
42378,49822,4.0,Good Shepherd
54565,4084,3.0,Beverly Hills Cop II
143049,2455,4.0,Fly
108795,60040,2.5,Incredible Hulk
103631,2488,5.0,Peeping Tom
69977,38798,2.0,In Her Shoes
25259,107069,3.5,Lone Survivor
24236,176,4.0,Living in Oblivion
118858,2067,4.0,Doctor Zhivago
30028,13,3.0,Balto
120602,6565,3.0,Seabiscuit
30028,36276,3.0,Hidden (a.k.a. Cache) (Caché)
17716,3448,4.0,"Good Morning, Vietnam"
6550,196,2.5,Species
101786,532,3.0,Serial Mom
133607,2640,0.5,Superman
157538,65230,4.0,Marley & Me
58033,750,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
136949,2558,1.5,Forces of Nature
83574,903,3.5,Vertigo
1409,1270,4.0,Back to the Future
51369,162414,2.5,Moonlight
50661,1957,4.0,Chariots of Fire
128577,24,2.0,Powder
62524,88405,1.0,Friends with Benefits
80275,30812,4.5,Aviator
84516,34,2.5,Babe
9434,434,3.0,Cliffhanger
83814,260,5.0,Star Wars: Episode IV - A New Hope
149962,2302,3.5,My Cousin Vinny
128864,2985,3.5,RoboCop
142226,60766,4.0,Man on Wire
144825,103339,0.5,White House Down
92336,8370,4.0,"Blind Swordsman: Zatoichi, The (Zatôichi)"
52468,5504,1.5,Spy Kids 2: The Island of Lost Dreams
159639,3978,3.0,Legend of Bagger Vance
80446,46976,3.5,Stranger than Fiction
143368,30793,3.5,Charlie and the Chocolate Factory
61674,134853,3.0,Inside Out
109702,2380,0.5,Police Academy 3: Back in Training
49998,5016,3.5,Shipping News
36883,4105,2.0,Evil Dead
136570,1089,4.5,Reservoir Dogs
27814,1197,4.5,Princess Bride
90854,1276,4.0,Cool Hand Luke
37945,1499,2.5,Anaconda
76453,2371,3.0,Fletch
74429,91653,2.5,We Bought a Zoo
3272,122906,3.0,Black Panther
88230,1970,4.0,"Nightmare on Elm Street 3: Dream Warriors, A"
